,mean_latent_error,test_mean_latent_error,random_latent_loss,random_mean_1_latent_loss,train_loss,test_loss,train_reconstruction_mse_loss,test_reconstruction_mse_loss,train_kl_divergence_error,test_kl_divergence_error
0,0.422839492559433,0.04603736102581024,0.30186429619789124,0.4119459092617035,180.29942973632814,162.212826953125,0.054244041442871094,0.04685608297586441,4.178875985095401,5.139982720947265
1,0.2104121446609497,0.03938916325569153,0.038152214139699936,0.036997515708208084,160.05336302083333,155.3554095703125,0.04523453488945961,0.043674565851688385,5.395458683268229,5.538418682861328
2,0.18052585422992706,0.03643426671624184,0.03331514820456505,0.04088929668068886,154.26386822916666,151.01274580078126,0.04244745895266533,0.04156236723065376,5.807924257405599,5.94964955444336
3,0.15337082743644714,0.024127431213855743,0.029594669118523598,0.04423099383711815,150.87169806315103,148.8020783203125,0.040839336812496185,0.04038625583052635,5.998227945963541,6.1480575317382815
4,0.12793505191802979,0.020428188145160675,0.027800925076007843,0.04302971810102463,148.7194666015625,146.85684111328126,0.03979809209704399,0.0394633449614048,6.168963375854492,6.257232775878906
5,0.11484622955322266,0.022729607298970222,0.025794077664613724,0.04304931312799454,147.2307200846354,145.52030654296874,0.03910858929157257,0.03902621939778328,6.252799916585286,5.946605676269531
6,0.10422828048467636,0.022723698988556862,0.025517381727695465,0.03871532902121544,146.15505289713542,145.12175263671875,0.038613103330135345,0.038724228739738464,6.321370567830404,6.289354779052735
7,0.09784729778766632,0.0208491999655962,0.02422923408448696,0.04041763022542,145.30762381184897,143.96788828125,0.03823310509324074,0.03824390098452568,6.363459334309896,6.220448223876953
8,0.09104332327842712,0.018693024292588234,0.02250252477824688,0.0371190644800663,144.68096712239583,143.4861564453125,0.03790956735610962,0.03808748349547386,6.429052887980143,6.133359967041016
9,0.08643514662981033,0.015803949907422066,0.022354351356625557,0.03709172457456589,143.75232809244793,143.0752142578125,0.037508778274059296,0.03774471953511238,6.48076655069987,6.325501422119141
10,0.08019068092107773,0.01458842121064663,0.022288165986537933,0.03512010723352432,143.23465660807292,142.53611357421875,0.037264421582221985,0.037459734827280045,6.525525712076823,6.5120911743164065
11,0.07774098962545395,0.011485692113637924,0.022152941673994064,0.0363260842859745,142.54022737630208,142.1306607421875,0.03692220523953438,0.03715197741985321,6.5969357065836585,6.674330065917969
12,0.07281728833913803,0.012154646217823029,0.022084861993789673,0.03279780596494675,142.081845703125,141.86642021484374,0.0366910845041275,0.037033628672361374,6.63047621866862,6.728037780761719
13,0.07343494147062302,0.01643664389848709,0.021064147353172302,0.03420333191752434,141.6153559733073,141.0651984375,0.036485787481069565,0.03669183328747749,6.669548211669922,6.7485588256835936
14,0.06892187148332596,0.01133659202605486,0.022115560248494148,0.03562374785542488,141.2552104329427,141.2820310546875,0.03628721833229065,0.03679488226771355,6.712909848022461,6.722994567871094
15,0.07122722268104553,0.012140725739300251,0.019780157133936882,0.03530660271644592,140.7345607421875,140.60302060546874,0.03608034923672676,0.03647027537226677,6.727780704752604,6.761635479736328
