,mean_latent_error,test_mean_latent_error,random_latent_loss,random_mean_1_latent_loss,train_loss,test_loss,train_reconstruction_mse_loss,test_reconstruction_mse_loss,train_kl_divergence_error,test_kl_divergence_error
0,1.181868314743042,0.052882928401231766,0.2718959152698517,0.42802664637565613,181.54493787434896,161.87359560546875,0.05447707325220108,0.0468866266310215,4.029924108621975,5.227170001220703
1,0.6263993978500366,0.03877314180135727,0.03427553176879883,0.05530351772904396,160.8265980143229,155.3736521484375,0.04518161341547966,0.04386883229017258,5.397601235961914,5.482021411132813
2,0.5014321208000183,0.030730852857232094,0.029103374108672142,0.0445384718477726,156.29184775390624,152.27756982421874,0.04303564131259918,0.042262788861989975,5.67275465596517,5.95065439453125
3,0.42989155650138855,0.030889835208654404,0.026805683970451355,0.03655342757701874,152.9332765950521,149.90007587890625,0.04134802147746086,0.04113118723034859,5.938203516642252,5.925869458007813
4,0.37796589732170105,0.01583428680896759,0.023648006841540337,0.033622704446315765,151.00006528320313,148.23885361328124,0.04043451324105263,0.04033349081873894,6.040925820922851,6.180738537597656
5,0.33093956112861633,0.018143033608794212,0.021428242325782776,0.03177440166473389,149.363533203125,147.53657783203124,0.039661794900894165,0.03983170911669731,6.151107068888346,6.328825122070312
6,0.30274608731269836,0.02213902771472931,0.01925072632730007,0.02778961881995201,148.41822161458333,145.9907296875,0.03920028731226921,0.03927338123321533,6.2431784444173175,6.1029620910644535
7,0.2758914828300476,0.013275188393890858,0.01779046840965748,0.02571042813360691,147.4500444986979,145.93444833984375,0.038764290511608124,0.03919889032840729,6.300014949544271,6.166507873535156
8,0.25382372736930847,0.014567754231393337,0.015556778758764267,0.0242149718105793,146.65772065429687,144.72196298828126,0.03839154541492462,0.03856877610087395,6.369324830118815,6.304720709228516
9,0.2255263477563858,0.016539815813302994,0.013555178418755531,0.023569665849208832,145.8091394205729,144.16967548828126,0.0379769466817379,0.0382625013589859,6.432720978800456,6.438904632568359
10,0.21894609928131104,0.011664476245641708,0.013209757395088673,0.024299344047904015,145.2539358561198,143.82175244140626,0.037718266248703,0.03809749707579613,6.458973201497396,6.461363592529297
11,0.21426083147525787,0.017379121854901314,0.012843607924878597,0.023884838446974754,145.04278759765626,143.68032900390625,0.0375637486577034,0.03804546222090721,6.503268543497722,6.4727068054199215
12,0.19997145235538483,0.012986413203179836,0.012510492466390133,0.025052333250641823,144.41304490559895,143.29024482421875,0.03727560490369797,0.03779387101531029,6.55439765218099,6.657110302734375
13,0.18320004642009735,0.00876835361123085,0.011931261979043484,0.023975664749741554,144.2356920247396,142.95911591796875,0.03722056373953819,0.03757390007376671,6.558033987426758,6.743642510986328
14,0.19158495962619781,0.011385575868189335,0.012439053505659103,0.024947140365839005,143.55643053385415,141.75809560546875,0.036900486797094345,0.037067711353302,6.6324937001546225,6.745383856201172
15,0.1815013438463211,0.010066671296954155,0.01138287503272295,0.022492988035082817,142.78413938802083,141.89219521484375,0.036533817648887634,0.037100899964571,6.675065272013346,6.779956237792969
16,0.17426832020282745,0.015202178619801998,0.011002815328538418,0.024682488292455673,142.5847292643229,142.36216044921875,0.036442335695028305,0.037470124661922455,6.689009044392904,6.5000943664550785
17,0.17566366493701935,0.010064925998449326,0.01117707323282957,0.025215547531843185,142.46588597005208,140.8237154296875,0.036375079303979874,0.036626167595386505,6.712904932657878,6.7070506530761715
18,0.17140015959739685,0.010025500319898129,0.011224810965359211,0.02376765012741089,141.99793365885418,141.2681091796875,0.03613634780049324,0.036861252039670944,6.7552018686930335,6.633827453613281
19,0.1625903993844986,0.009607701562345028,0.01087285578250885,0.022939389571547508,141.7129161295573,140.6725740234375,0.0360165536403656,0.03651001304388046,6.771361698404948,6.933698669433594
20,0.171227365732193,0.013344918377697468,0.01135485153645277,0.02653508260846138,141.8325280436198,140.7448169921875,0.03606347367167473,0.036614011973142624,6.7862235371907556,6.763009796142578
21,0.16666226089000702,0.010277289897203445,0.010587749071419239,0.025570744648575783,141.5613359375,141.11225263671875,0.03592953830957413,0.03674350306391716,6.803576324462891,6.779069018554687
22,0.16015106439590454,0.01509412843734026,0.010533938184380531,0.024397797882556915,140.9718411295573,140.18053681640626,0.03569450229406357,0.03632965683937073,6.841916099039714,6.7801868530273435
23,0.15603841841220856,0.009501962922513485,0.010279151611030102,0.025029489770531654,141.00485680338542,140.65595927734375,0.035672590136528015,0.03649793937802315,6.871494291178386,6.796798901367188
24,0.16517679393291473,0.010721622966229916,0.010443833656609058,0.02362510934472084,141.1357292154948,141.0258150390625,0.03570230305194855,0.03672010079026222,6.882370586140951,6.782472009277344
25,0.15752826631069183,0.00933542475104332,0.010554030537605286,0.023662474006414413,140.8084358561198,140.48425009765626,0.0355800986289978,0.0364251583814621,6.888643903605144,6.924607153320313
26,0.1515224426984787,0.007870767265558243,0.00995695125311613,0.023901373147964478,140.56405032552084,140.080937109375,0.03545233979821205,0.03623143211007118,6.9246635884602865,6.8972034240722655
27,0.16333138942718506,0.011622648686170578,0.009719678200781345,0.023006640374660492,140.2453102050781,139.7141837890625,0.03530252352356911,0.03607052192091942,6.939067841593425,6.869646374511719
28,0.17237481474876404,0.011636211536824703,0.010196932591497898,0.025246763601899147,140.299790625,139.70792021484374,0.03531287983059883,0.03602813929319382,6.9599593780517575,6.976698760986328
