,mean_latent_error,test_mean_latent_error,random_latent_loss,random_mean_1_latent_loss,train_loss,test_loss,train_reconstruction_mse_loss,test_reconstruction_mse_loss,train_kl_divergence_error,test_kl_divergence_error
0,0.7672951817512512,0.03622368723154068,0.24806033074855804,0.360027551651001,179.9151033203125,161.1383263671875,0.05446822568774223,0.04665946960449219,4.080366565048198,5.096272662353516
1,0.3839246928691864,0.03271842747926712,0.03340200334787369,0.060631707310676575,157.94323924153645,154.43216923828126,0.04452250525355339,0.0432903915643692,5.492050704956054,5.8062939453125
2,0.30282407999038696,0.025085680186748505,0.027733106166124344,0.05334717407822609,153.27479578450522,150.994852734375,0.04227805510163307,0.041641850024461746,5.772431750488281,5.9049759887695314
3,0.24861036241054535,0.025620806962251663,0.021741537377238274,0.04270926117897034,150.64171145833333,149.5745427734375,0.04099207744002342,0.04106144607067108,5.949123253377278,5.703029718017578
4,0.20932352542877197,0.018955746665596962,0.01751336269080639,0.03564796596765518,148.53866723632814,147.4790921875,0.03997473046183586,0.039974357932806015,6.1143969014485675,5.996114990234375
5,0.17490632832050323,0.013875558041036129,0.014657104387879372,0.039495646953582764,146.99513377278646,145.759485546875,0.03924703598022461,0.03904613479971886,6.211910089111328,6.275631622314453
6,0.14831902086734772,0.014062756672501564,0.012759669683873653,0.03751660883426666,145.88867197265625,145.6529546875,0.03873362019658089,0.03903939574956894,6.289631503295898,6.404691241455078
7,0.13826069235801697,0.015361015684902668,0.011409096419811249,0.032612621784210205,145.0698037109375,144.59262255859375,0.038332998752593994,0.038491252809762955,6.370506369018555,6.322113311767578
8,0.12758614122867584,0.011799074709415436,0.010892572812736034,0.03319251909852028,144.15097490234376,143.74427529296875,0.03790855407714844,0.03815010190010071,6.422092856852213,6.397494091796875
9,0.11834130436182022,0.0103774918243289,0.010084832087159157,0.03091912530362606,143.51360249023438,143.0324798828125,0.03761492297053337,0.03780047595500946,6.481132243855794,6.4480053833007815
10,0.10807604342699051,0.00860237330198288,0.009780822321772575,0.0304839126765728,142.90198837890625,142.4406966796875,0.03734169155359268,0.037522610276937485,6.50492659403483,6.4913492614746096
